UserID,SessionID,Timestamp,EventType,ProductID,Amount,Outcome
6,4,2024-06-15 06:35:50.605263,purchase,prod_1327,39.08100149064834,purchase
6,4,2024-01-13 16:40:06.197885,purchase,prod_7389,107.50266718940392,purchase
6,4,2024-05-03 04:05:08.623634,purchase,prod_2888,161.50191557300113,purchase
6,4,2024-02-22 23:16:56.217584,purchase,prod_5281,365.6135529729263,purchase
6,4,2024-03-18 15:44:00.946310,product_view,prod_3921,,
6,4,2024-06-28 11:40:49.167410,purchase,prod_9588,268.34726298564857,purchase
6,5,2024-06-05 09:31:04.211443,purchase,prod_6606,261.74479092293984,purchase
6,5,2024-05-19 01:01:00.906333,purchase,prod_7771,16.221348251535453,purchase
6,5,2024-03-17 12:14:34.385063,product_view,prod_1787,,
6,5,2024-01-18 18:11:42.173217,add_to_cart,prod_9276,,
6,5,2024-07-02 18:45:09.953608,add_to_cart,prod_6876,,
6,6,2024-04-01 12:34:19.669887,product_view,prod_8445,,
6,6,2024-03-09 19:25:22.858724,add_to_cart,prod_3143,,
6,6,2024-02-26 17:58:20.576468,product_view,prod_7733,,
6,7,2024-02-07 03:07:11.472481,product_view,prod_3688,,
6,7,2024-06-04 14:11:15.859372,product_view,prod_3402,,
6,7,2024-01-31 10:56:55.718381,purchase,prod_6700,262.1432486809362,purchase
6,8,2024-06-07 15:36:19.660662,purchase,prod_6699,160.36370075563912,purchase
6,8,2024-03-09 05:01:03.819420,product_view,prod_5594,,
6,8,2024-02-21 01:49:41.945774,purchase,prod_8776,117.12979817698856,purchase
6,8,2024-02-04 16:25:30.839514,add_to_cart,prod_4440,,
6,9,2024-01-05 04:46:20.129435,add_to_cart,prod_8352,,
6,10,2024-07-13 07:08:31.514423,product_view,prod_9633,,
6,10,2024-03-22 21:21:47.985790,purchase,prod_1875,346.8313457294988,purchase
6,10,2024-03-03 01:47:03.184839,purchase,prod_3829,58.66707174440155,purchase
6,10,2024-07-01 08:40:11.499504,purchase,prod_7808,396.3984395710434,purchase
7,1,2024-06-24 04:06:26.263321,add_to_cart,prod_3625,,
7,1,2024-05-26 13:58:55.224962,add_to_cart,prod_2657,,
7,1,2024-05-20 12:55:15.260014,add_to_cart,prod_1493,,
7,1,2024-01-16 16:08:43.443485,add_to_cart,prod_6171,,
7,2,2024-06-07 03:41:00.545611,purchase,prod_6684,292.7718724782324,purchase
7,2,2024-02-05 23:41:18.799973,product_view,prod_8052,,
7,3,2024-05-05 03:13:12.128204,purchase,prod_5674,194.14962634864784,purchase
7,3,2024-04-23 19:56:01.252774,add_to_cart,prod_2686,,
7,3,2024-03-26 03:23:58.183439,product_view,prod_9590,,
7,3,2024-01-29 18:24:28.045245,add_to_cart,prod_7182,,
7,4,2024-05-04 10:34:21.789565,product_view,prod_9962,,
7,4,2024-04-24 03:58:37.036285,purchase,prod_2430,459.1126807169821,purchase
7,4,2024-02-24 10:31:46.098602,purchase,prod_2731,228.3855506482361,purchase
7,5,2024-03-25 03:06:34.783724,product_view,prod_8551,,
7,5,2024-01-22 19:47:02.532731,add_to_cart,prod_1159,,
7,5,2024-02-24 21:09:58.688248,purchase,prod_7466,120.5910556320263,purchase
7,6,2024-03-24 05:49:23.353521,purchase,prod_1707,323.1547423440324,purchase
7,6,2024-03-03 17:26:22.129689,purchase,prod_6096,337.94091539211684,purchase
7,6,2024-07-01 13:54:19.860192,product_view,prod_8918,,
7,6,2024-02-20 07:52:48.345227,add_to_cart,prod_7200,,
7,6,2024-05-16 11:34:23.771994,product_view,prod_8670,,
7,7,2024-04-21 07:56:36.184116,product_view,prod_9326,,
7,7,2024-02-02 12:22:27.232316,purchase,prod_4737,163.0086698829556,purchase
7,8,2024-01-07 11:49:12.672559,purchase,prod_5147,272.4489065421392,purchase
7,8,2024-05-24 20:36:47.826509,purchase,prod_9259,54.07060227677399,purchase
7,8,2024-05-12 13:59:25.324788,add_to_cart,prod_9306,,
7,9,2024-03-08 09:15:31.263341,product_view,prod_2073,,
7,9,2024-01-11 23:53:09.144590,purchase,prod_9882,310.3195588168637,purchase
7,9,2024-05-01 15:40:52.870018,product_view,prod_1945,,
7,10,2024-03-07 22:40:04.803948,product_view,prod_1280,,
7,10,2024-02-01 09:11:13.660345,purchase,prod_5938,374.6246099085999,purchase
8,1,2024-02-29 21:25:00.271955,product_view,prod_5480,,
8,1,2024-04-06 16:37:12.293106,add_to_cart,prod_4476,,
8,1,2024-01-30 10:59:11.089415,purchase,prod_3413,46.398661500366934,purchase
8,2,2024-01-19 11:12:54.657676,product_view,prod_3402,,
8,2,2024-02-06 05:28:33.465325,purchase,prod_4566,184.68529935342968,purchase
8,2,2024-04-12 12:11:33.942561,purchase,prod_7185,382.67109661852584,purchase
8,2,2024-04-21 00:19:03.273688,purchase,prod_1299,158.08618561008643,purchase
8,3,2024-06-22 04:46:07.064152,add_to_cart,prod_2475,,
8,4,2024-01-04 18:11:21.053633,purchase,prod_2555,160.1649211283565,purchase
8,4,2024-07-16 22:56:44.214025,product_view,prod_9338,,
8,4,2024-05-19 18:46:34.943167,add_to_cart,prod_9722,,
8,4,2024-04-25 23:32:48.826300,product_view,prod_2682,,
8,5,2024-03-16 18:12:39.668059,add_to_cart,prod_6008,,
8,5,2024-07-22 06:07:53.771228,product_view,prod_7505,,
8,6,2024-03-31 07:21:38.392561,product_view,prod_1822,,
8,6,2024-06-28 02:33:31.111281,product_view,prod_5542,,
8,6,2024-05-08 20:33:04.405699,purchase,prod_8938,296.3435366750172,purchase
8,7,2024-04-24 13:07:13.958210,add_to_cart,prod_4293,,
8,7,2024-01-16 10:55:13.039406,add_to_cart,prod_6026,,
8,7,2024-05-07 12:48:41.351716,purchase,prod_8590,274.9322419371066,purchase
8,7,2024-04-02 23:12:48.854517,add_to_cart,prod_8979,,
8,8,2024-07-17 10:56:31.989655,purchase,prod_3922,496.9992808818922,purchase
8,9,2024-07-17 06:20:29.329275,product_view,prod_4907,,
8,9,2024-03-21 18:53:53.309602,product_view,prod_7484,,
8,9,2024-04-16 18:58:25.315016,purchase,prod_4770,375.94038805448,purchase
8,9,2024-02-08 02:56:23.154832,product_view,prod_2472,,
8,9,2024-06-10 19:37:04.061149,purchase,prod_7577,343.2405675231445,purchase
8,9,2024-04-27 11:37:20.131609,add_to_cart,prod_1807,,
8,9,2024-03-07 08:31:17.161736,add_to_cart,prod_1170,,
8,9,2024-04-09 06:13:20.040067,purchase,prod_8627,144.39147105270982,purchase
8,9,2024-04-24 04:59:44.332879,product_view,prod_8505,,
8,10,2024-05-05 00:58:40.809845,product_view,prod_8996,,
8,10,2024-01-26 20:02:31.975541,product_view,prod_9086,,
8,10,2024-01-08 09:01:11.774217,purchase,prod_9899,29.171194756617957,purchase
8,10,2024-02-04 16:58:19.569597,add_to_cart,prod_4934,,
9,2,2024-04-20 16:44:34.698677,product_view,prod_3593,,
9,2,2024-01-30 18:18:04.491235,add_to_cart,prod_2015,,
9,2,2024-02-09 02:32:29.600077,product_view,prod_2379,,
9,2,2024-05-26 08:15:22.475384,purchase,prod_1900,172.2425883851518,purchase
9,3,2024-07-12 15:04:03.505370,purchase,prod_1613,411.2508048271096,purchase
9,3,2024-03-27 16:12:01.822076,purchase,prod_3108,349.24613915727804,purchase
9,3,2024-07-19 01:55:45.569001,product_view,prod_4140,,
9,4,2024-04-08 19:09:18.453127,purchase,prod_9911,481.15550899614976,purchase
9,4,2024-04-23 21:52:23.913392,product_view,prod_3717,,
9,4,2024-02-20 14:36:04.284706,product_view,prod_8174,,
9,5,2024-07-14 10:26:10.691285,product_view,prod_2533,,
9,5,2024-05-06 12:44:39.747917,purchase,prod_5867,282.3510798701011,purchase
9,6,2024-03-16 05:20:07.272147,add_to_cart,prod_5634,,
9,6,2024-04-15 11:22:41.238619,purchase,prod_2240,89.30562161371573,purchase
9,6,2024-07-12 16:00:09.708577,purchase,prod_3536,299.4214138258643,purchase
9,6,2024-04-08 21:23:06.977121,product_view,prod_2868,,
9,6,2024-01-13 08:12:54.201620,add_to_cart,prod_1276,,
9,6,2024-05-22 16:32:50.390682,product_view,prod_6273,,
9,7,2024-06-21 10:12:48.048502,add_to_cart,prod_6468,,
9,7,2024-04-08 09:08:30.244106,purchase,prod_7259,110.61402010343478,purchase
9,7,2024-03-02 09:24:11.360769,purchase,prod_2947,244.5454037994878,purchase
9,8,2024-03-30 22:07:38.495984,product_view,prod_2109,,
9,8,2024-07-07 00:41:06.231321,product_view,prod_5609,,
9,8,2024-04-02 07:18:16.319254,purchase,prod_7369,16.857072250630917,purchase
9,8,2024-02-18 08:20:53.899993,product_view,prod_1259,,
9,9,2024-07-09 12:36:09.471995,purchase,prod_7192,147.11935813122557,purchase
9,9,2024-03-13 23:12:30.001349,purchase,prod_1331,31.289559142879476,purchase
9,9,2024-06-29 09:19:23.390764,product_view,prod_5644,,
9,9,2024-01-26 18:30:24.981818,add_to_cart,prod_6801,,
9,9,2024-07-16 04:31:24.685512,purchase,prod_6075,378.45970445077705,purchase
9,10,2024-04-25 02:11:23.348076,add_to_cart,prod_5714,,
9,10,2024-02-19 19:05:23.349621,add_to_cart,prod_4923,,
9,10,2024-01-12 04:33:25.701371,purchase,prod_7559,464.73008057293765,purchase
9,10,2024-05-04 20:52:12.303512,purchase,prod_8733,304.71686494192824,purchase
9,10,2024-04-05 19:30:56.093196,purchase,prod_9779,411.8057366881594,purchase
9,10,2024-06-01 16:12:46.039592,add_to_cart,prod_9092,,
10,1,2024-03-16 14:12:34.418642,add_to_cart,prod_8016,,
10,1,2024-01-30 18:00:27.993098,product_view,prod_2851,,
10,2,2024-04-27 02:59:36.908598,product_view,prod_7031,,
10,2,2024-01-12 08:08:18.869097,product_view,prod_2052,,
10,3,2024-07-19 22:08:55.572815,product_view,prod_9105,,
10,3,2024-04-11 05:38:51.477124,purchase,prod_7199,448.7944745341595,purchase
10,3,2024-07-19 06:19:14.410741,purchase,prod_3683,66.47952788516346,purchase
10,3,2024-04-19 01:31:15.941051,add_to_cart,prod_7025,,
10,4,2024-05-20 21:52:39.810126,purchase,prod_5217,339.70626884894,purchase
10,4,2024-03-21 09:20:51.725039,purchase,prod_1668,149.26527431579282,purchase
10,4,2024-03-28 09:01:01.381756,purchase,prod_4974,402.2775515922178,purchase
10,4,2024-05-21 07:53:57.684247,product_view,prod_4783,,
10,4,2024-01-15 18:23:06.937291,product_view,prod_8905,,
10,5,2024-02-19 11:07:31.762301,add_to_cart,prod_5616,,
10,5,2024-07-05 07:27:14.320281,product_view,prod_2321,,
10,6,2024-01-13 18:54:44.228911,purchase,prod_6903,52.20736278669316,purchase
10,6,2024-01-01 08:01:45.649799,add_to_cart,prod_3943,,
10,6,2024-05-24 16:22:08.019015,purchase,prod_9897,36.3305848380648,purchase
10,6,2024-05-16 23:30:49.194690,purchase,prod_3995,64.82588910132404,purchase
10,6,2024-05-14 17:34:09.206963,purchase,prod_2786,78.1503860167381,purchase
10,6,2024-07-22 23:32:43.404097,product_view,prod_8360,,
10,7,2024-05-02 06:58:42.726169,purchase,prod_7377,207.14568340181825,purchase
10,7,2024-02-03 19:47:31.931499,purchase,prod_3897,421.8809152757002,purchase
10,7,2024-07-09 19:43:15.404979,purchase,prod_7177,71.32519670073339,purchase
10,7,2024-03-20 19:20:40.565035,product_view,prod_3714,,
10,7,2024-04-29 17:19:53.294942,add_to_cart,prod_5658,,
10,9,2024-07-02 15:15:31.486340,purchase,prod_5427,76.86664763864752,purchase
10,9,2024-04-14 19:47:48.679461,purchase,prod_4326,139.31735837467218,purchase
10,9,2024-01-08 08:47:03.863608,purchase,prod_6199,355.9389306332621,purchase
10,9,2024-05-28 14:55:29.570207,add_to_cart,prod_1448,,
10,9,2024-05-30 17:18:26.381768,add_to_cart,prod_5771,,
10,10,2024-01-17 05:28:05.381792,product_view,prod_4326,,
10,10,2024-03-08 10:14:13.680507,purchase,prod_7071,20.904905350769965,purchase
10,10,2024-03-10 06:36:31.567296,purchase,prod_7830,288.61379985265734,purchase
10,10,2024-04-12 23:30:41.467769,purchase,prod_4425,347.30383278317254,purchase
11,1,2024-05-30 10:26:24.878873,add_to_cart,prod_4862,,
11,1,2024-05-21 13:35:03.384739,add_to_cart,prod_1234,,
11,3,2024-01-13 08:23:43.398260,add_to_cart,prod_3912,,
11,3,2024-03-27 03:23:53.873976,add_to_cart,prod_2021,,
11,3,2024-02-16 22:26:39.378281,product_view,prod_5749,,
11,3,2024-01-14 05:50:31.335753,purchase,prod_9983,92.0780635368034,purchase
11,4,2024-03-27 12:41:11.730297,purchase,prod_8784,143.53330830829728,purchase
11,4,2024-01-07 01:41:28.090879,add_to_cart,prod_4677,,
11,4,2024-01-25 09:09:59.335555,product_view,prod_9602,,
11,4,2024-03-18 17:19:39.018239,purchase,prod_2715,240.08402859151863,purchase
11,4,2024-06-13 22:59:40.502294,product_view,prod_1757,,
11,5,2024-01-03 01:55:14.088983,add_to_cart,prod_7319,,
11,5,2024-02-14 09:27:36.865725,add_to_cart,prod_4378,,
11,6,2024-07-07 18:56:52.781450,product_view,prod_8199,,
11,6,2024-02-26 20:53:57.803654,add_to_cart,prod_9440,,
11,6,2024-07-08 14:49:58.100765,purchase,prod_8995,5.131842924233826,purchase
11,7,2024-05-23 07:51:02.822749,purchase,prod_4887,23.752745248618417,purchase
11,7,2024-02-14 13:06:12.663828,add_to_cart,prod_2650,,
11,7,2024-04-15 22:04:20.851254,product_view,prod_5235,,
11,7,2024-07-06 20:44:16.561144,product_view,prod_8725,,
11,7,2024-05-25 14:31:47.643249,add_to_cart,prod_7113,,
11,7,2024-07-11 12:42:00.769179,product_view,prod_2450,,
11,7,2024-06-01 07:50:46.166009,product_view,prod_1021,,
11,8,2024-01-15 19:42:46.130294,product_view,prod_7265,,
11,8,2024-01-11 02:57:40.332253,purchase,prod_3022,126.2209808823184,purchase
11,9,2024-05-26 13:03:12.946046,product_view,prod_3307,,
11,9,2024-03-22 23:36:52.106589,purchase,prod_8896,35.744114083706066,purchase
11,9,2024-05-17 08:08:22.727766,product_view,prod_9537,,
11,9,2024-02-20 04:53:12.501338,product_view,prod_7494,,
11,9,2024-04-24 03:41:43.065162,purchase,prod_5972,400.1319581133629,purchase
11,10,2024-06-11 05:53:24.832006,add_to_cart,prod_9488,,
11,10,2024-04-28 17:44:42.685837,purchase,prod_2741,150.57772881000454,purchase
11,10,2024-03-19 16:36:58.276490,product_view,prod_7872,,
11,10,2024-07-09 12:55:36.955390,product_view,prod_9277,,
11,10,2024-03-19 16:43:37.220220,add_to_cart,prod_7934,,
12,1,2024-01-22 06:02:58.157290,add_to_cart,prod_4269,,
12,1,2024-01-25 10:00:34.371825,product_view,prod_3684,,
12,1,2024-04-29 07:16:31.426864,product_view,prod_4342,,
12,2,2024-05-18 10:28:03.457290,purchase,prod_1792,31.934911984130565,purchase
12,2,2024-04-19 05:07:43.142599,add_to_cart,prod_2452,,
12,2,2024-03-20 23:28:56.778467,product_view,prod_7972,,
12,4,2024-03-05 01:35:34.766202,add_to_cart,prod_1067,,
